operation,runtime
GET key_190,0.0
SET key_191,0.0
GET key_191,0.0010042190551757812
SET key_192,0.0
GET key_192,0.0010008811950683594
SET key_193,0.0
GET key_193,0.0
SET key_194,0.001001119613647461
GET key_194,0.0
SET key_195,0.000997781753540039
GET key_195,0.0
SET key_196,0.0
GET key_196,0.0009953975677490234
SET key_197,0.0
GET key_197,0.0
SET key_198,0.0010039806365966797
GET key_198,0.0
SET key_199,0.0
GET key_199,0.0010006427764892578
SET key_200,0.0
GET key_200,0.0009953975677490234
SET key_201,0.0
GET key_201,0.0
SET key_202,0.0010001659393310547
GET key_202,0.0
SET key_203,0.0
GET key_203,0.0009996891021728516
SET key_204,0.0
GET key_204,0.0
SET key_205,0.0009999275207519531
GET key_205,0.0010042190551757812
SET key_206,0.0
GET key_206,0.0
SET key_207,0.0010161399841308594
GET key_207,0.0
SET key_208,0.0
GET key_208,0.0009930133819580078
SET key_209,0.0
GET key_209,0.0
SET key_210,0.001004934310913086
GET key_210,0.0
SET key_211,0.0
GET key_211,0.000997304916381836
SET key_212,0.0
GET key_212,0.0
SET key_213,0.000997781753540039
GET key_213,0.0
SET key_214,0.0
GET key_214,0.0010037422180175781
SET key_215,0.0
GET key_215,0.0010018348693847656
SET key_216,0.0
GET key_216,0.0
SET key_217,0.0
GET key_217,0.0009987354278564453
SET key_218,0.0
GET key_218,0.0
SET key_219,0.0010004043579101562
GET key_219,0.0
SET key_220,0.00099945068359375
GET key_220,0.0
SET key_221,0.0
GET key_221,0.0009965896606445312
SET key_222,0.0
GET key_222,0.0
SET key_223,0.0010037422180175781
GET key_223,0.0
SET key_224,0.0
GET key_224,0.000995635986328125
