operation,runtime
SELECT key_61,0.0010001659393310547
INSERT key_62,0.003011941909790039
SELECT key_62,0.0010001659393310547
INSERT key_63,0.002962350845336914
SELECT key_63,0.001004934310913086
INSERT key_64,0.003999948501586914
SELECT key_64,0.0009992122650146484
INSERT key_65,0.0019998550415039062
SELECT key_65,0.0
INSERT key_66,0.0033354759216308594
SELECT key_66,0.0005044937133789062
INSERT key_67,0.002003908157348633
SELECT key_67,0.00099945068359375
INSERT key_68,0.003503561019897461
SELECT key_68,0.0
INSERT key_69,0.0030088424682617188
SELECT key_69,0.0009989738464355469
INSERT key_70,0.003002166748046875
SELECT key_70,0.0
INSERT key_71,0.003503561019897461
SELECT key_71,0.0010056495666503906
INSERT key_72,0.003004312515258789
SELECT key_72,0.0009944438934326172
INSERT key_73,0.0020096302032470703
SELECT key_73,0.0009911060333251953
INSERT key_74,0.002507448196411133
SELECT key_74,0.0010004043579101562
INSERT key_75,0.003000497817993164
SELECT key_75,0.0
INSERT key_76,0.0029997825622558594
SELECT key_76,0.0009987354278564453
INSERT key_77,0.003039121627807617
SELECT key_77,0.0
INSERT key_78,0.003000020980834961
SELECT key_78,0.0010006427764892578
INSERT key_79,0.0019998550415039062
SELECT key_79,0.0
INSERT key_80,0.004604339599609375
SELECT key_80,0.0
INSERT key_81,0.004113435745239258
SELECT key_81,0.0010688304901123047
INSERT key_82,0.0030465126037597656
SELECT key_82,0.0
INSERT key_83,0.00299835205078125
SELECT key_83,0.001001596450805664
INSERT key_84,0.002508878707885742
SELECT key_84,0.0
INSERT key_85,0.003084421157836914
SELECT key_85,0.0010001659393310547
INSERT key_86,0.0019991397857666016
SELECT key_86,0.0010020732879638672
INSERT key_87,0.0029993057250976562
SELECT key_87,0.0
INSERT key_88,0.0038924217224121094
SELECT key_88,0.00039076805114746094
INSERT key_89,0.005803108215332031
SELECT key_89,0.0012087821960449219
INSERT key_90,0.00331878662109375
SELECT key_90,0.0006797313690185547
INSERT key_91,0.002844095230102539
SELECT key_91,0.0005040168762207031
INSERT key_92,0.003506898880004883
SELECT key_92,0.0
INSERT key_93,0.0030069351196289062
SELECT key_93,0.0
INSERT key_94,0.0030002593994140625
SELECT key_94,0.0010013580322265625
INSERT key_95,0.003506183624267578
SELECT key_95,0.0012247562408447266
INSERT key_96,0.0025086402893066406
SELECT key_96,7.367134094238281e-05
INSERT key_97,0.002431631088256836
SELECT key_97,0.0010051727294921875
INSERT key_98,0.0025033950805664062
SELECT key_98,0.0010044574737548828
INSERT key_99,0.002003908157348633
SELECT key_99,0.00099945068359375
INSERT key_100,0.003000974655151367
SELECT key_100,0.0010001659393310547
